Jun.2017.5,Perimeter-Area-Volume,June.2017,5,"5. A formula for the volume of a right circular cone is V = ⅓ πr2h, where r is the radius of the base and h is the height of the cone. Using 22/7 as an approximate value for π, which of the following values is closest to the volume, in cubic inches, of a cone with height 28 inches and radius 6 inches?",264,352,"1,056","4,224","4,928"
Jun.2017.18,Perimeter-Area-Volume,June.2017,18,"18. The rectangle shown in the figure below is partitioned into 3 triangles, 2 of which are shaded. What is the total area, in square inches, of the 2 shaded regions?",20,24,32,40,80
Jun.2017.24,Perimeter-Area-Volume,June.2017,24,"24. A parallelogram has a perimeter of 84 inches, and 1 of its sides measures 16 inches If it can be determined, what are the lengths, in inches, of the other 3 sides?","16, 16, 36","16, 18, 18","16, 26, 26","16, 34, 34",Cannot be determined from the given information
Jun.2017.25,Perimeter-Area-Volume,June.2017,25,"25. In the figure below, all of the small squares are equal in area, and the area of rectangle ABCD is 1 square unit. Which of the following expressions represents the area, in square units, of the shaded region?",⅙ * ¼,⅙ * ¾,⅙ * ⅚,⅚ * ¼ ,⅚ * ¾ 
Jun.2017.29,Perimeter-Area-Volume,June.2017,29,"29. Parallelogram ABCD is graphed in the standard (x,y) coordinate plane below. Sides (line) AB and (line)CD are each rad 10 coordinate units long. Sides (line)AD and (line)BC are each 5 coordinate unites long. The distance between (line)AD and (line)BC is 3 coordinate units. What is the area, in square coordinate units, of ABCD?",5,7.5,10,15,20
Jun.2017.43,Perimeter-Area-Volume,June.2017,43,"43. A 3-inch-tall rectangular box with a square base is constructed to hold a circular pie that has a diameter of 8 inches. Both are shown below. What is the volume, in cubic inches, of the smallest such box that can hold this pie?",24,64,72,192,512
Apr.2016.2,Perimeter-Area-Volume,April.2016,2,"2. The length of a rectangle is 12 feet. The width of the rectangle is ½ the length. What is the perimeter of the rectangle, in feet?",18,24,30,26,72
Apr.2016.12,Perimeter-Area-Volume,April.2016,12,"12. The dimensions of the rectangle shown below are given in inches. Which of the following expressions gives the area, in square inches, of the rectangle?",6x + 2,X2 + 3x - 2,2x2 -2,2x2 + 3x - 2,2x2 + 5x + 2
Apr.2016.17,Perimeter-Area-Volume,April.2016,17,"17. In the figure below, all of the small squares are equal in area, and the area of rectangle ABCD is 1 square unit. Which of the following expressions represents the area, in square units, of the shaded region?",1/10 * ⅛,1/10 * ⅞,1/10 *9/10,9/10 * ⅛,9/10 *7/8
Apr.2016.31,Perimeter-Area-Volume,April.2016,31,"31. In the figure shown below, trapezoid ABCD is formed by (triangle)ABC and (triangle)ACD. The lengths are given in inches. What is the area of (triangle)ABC, in square inches?",64,66,90,132,150
Apr.2016.35,Perimeter-Area-Volume,April.2016,35,"35. The figure below shows 12 congruent line segments, each determined by a pair of adjacent points. The sum of the lengths of the 12 line segments is 36 centimeters. Each intersection of 4 of the line segments forms 4 right angles. What is the area, in square centimeters, of the shaded region?",4,6,9,12,16
Apr.2016.42,Perimeter-Area-Volume,April.2016,42,"42. Two concentric circles are shown below. The radius of the larger circle is 10 feet and the radius of the smaller circle is 6 feet. What is the area, in square feet, of the shaded region bounded by the circles?",8π,16π,36π,64π,100π
Apr.2016.51,Perimeter-Area-Volume,April.2016,51,"51. The volume of a right circular cone with radius r and height h is (⅓)πr2h, where r and h have the same unit of measure. Cones A and B are both right circular cones. The radius of Cone B is 2 times the radius of Cone A. Cone B’s height is ½ Cone A’s height. Compared to the volume of Cone A, the volume of Cone B is:",The same,½ as great.,⅔ as great.,2 times as great.,4 times as great.
Jun.2016.5,Perimeter-Area-Volume,June.2016,5,"5. The total surface area, T, of any right circular cone with a radius r and a slant height s, such as the cone shown below, can be determined by using the formula T = πr2 + πrs. If a cone has a 3-inch radius and a 5-inch slant height, what is its total surface area, in square inches?",18π,24π,40π,75π,135π
Jun.2016.12,Perimeter-Area-Volume,June.2016,12,"12. A rectangular box that is 1/9 foot deep, 1 foot wide, and 1 foot long has a volume of how many cubic feet?",1/9,1,2 1/9,9,81
Jun.2016.23,Perimeter-Area-Volume,June.2016,23,"23. What is the area, in square coordinate units, of parallelogram ABCD shown in the standard (x,y) coordinate plane below?",14,16,28,40,45
Jun.2016.36,Perimeter-Area-Volume,June.2016,36,"36. Square ABCD, shown below, has side length 5 meters. The square is divided into 25 nonoverlapping congruent squares. Point P is the center of ABCD. The perimeter of 1 of the 25 congruent squares is how many meters?",a. 1,b. 4,c. 5,d. 20,e. 25
Jun.2016.50,Perimeter-Area-Volume,June.2016,50,50. What fraction of a 6-inch-diameter pizza contains the same amount of pizza as 1 slice of a 12-inch-diameter pizza of the same thickness cut into 12 equal slices?,¼,⅓,½,⅔,1
Dec.2016.15,Perimeter-Area-Volume,December.2016,15,"15. In the figure below, all of the small squares are equal in area, and the area of rectangle ABCD is 1 square unit. Which of the following expressions represents the area, in square units of the shaded region?",⅛ * ⅙,⅛ * ⅚,⅛ * ⅞,⅞ * ⅙,⅞ * ⅚ 
Dec.2016.19,Perimeter-Area-Volume,December.2016,19,"19. A scale drawing of Corinne’s bedroom floor is shown below. All given dimensions are in feet, and all intersecting line segments shown are perpendicular. Corinne wants to completely cover the floor with square hardwood tiles. Each tile has a side length of 1 foot, and no tiles will be cut. How many tiles will Corinne need to cover the floor?",63,69,74,79,84
Dec.2016.25,Perimeter-Area-Volume,December.2016,25,"25. Matt purchased a 60-foot-long roll of chain-link fence. He used the entire roll of fence to construct a rectangular pen for his dog. Given that the pen is 12 feet wide, what is its length, in feet?",5,18,24,36,48
Dec.2016.27,Perimeter-Area-Volume,December.2016,27,"27. A rectangle is 3rad5 meters wide and 5rad5 meters long. What is the area, in square meters, of the rectangle?",75,16rad5,15rad5,8rad10,8rad5
Dec.2016.36,Perimeter-Area-Volume,December.2016,36,"36. Erika is landscaping her front yard. The yard, which is level, has the shape of a rectangle that is 60 feet wide by 80 feet long. To cover the yard with a layer of topsoil having a uniform depth of 4 inches (⅓ foot). Erika needs to use how many cubic feet of topsoil?","1,600","1,920","4,800","14,400","19,200"
Dec.2016.39,Perimeter-Area-Volume,December.2016,39,"39. The figure below shows the top view of the Santana family’s house and yard. The Santana’s rectangular house is 40 feet wide and 30 feet long, and their rectangular yard is 75 feet wide and 100 feet long. The Santanas have a rectangular garden in the back corner of their yard that is 30 feet wide and 25 feet long. The garden currently contains 48 flower bulbs: 10 tulip bulbs, 18 daffodil bulbs, and 20 crocus bulbs. The yard will be enclosed by a fence and the back side of the house. The fence will begin at one back corner of the house and will end at the other. What is the minimum number of feet of fencing needed to enclose the yard?",215,275,310,315,350
Dec.2016.49,Perimeter-Area-Volume,December.2016,49,"49. In the figure below, ABCD is a trapezoid with (line)AE perpendicular to (line)AB; (line) AE is 10 units long; and (line) DC is 28 units long. IF the area of right triangle (triangle)EBA is 60 square units, what is the area, in square units, of trapezoid ABCD?",140,170,180,200,240
Apr.2015.28,Perimeter-Area-Volume,April.2015,28,"28. The rectangular deck on Sachi’s house has a width of 4 yards and a length of 6 years. Sachi remodels the deck by increasing both the length and width by the same amount. The area of her new deck is twice the area of her original deck. What is the length, in yards, of Sachi’s new deck?",2,6,8,12,18
Apr.2015.48,Perimeter-Area-Volume,April.2015,48,"48. The figure shown below is composed of a rectangle and a semicircle. Points A and B are endpoints of both a side of the rectangle and a diameter of the semicircle. What is the perimeter, in feet, of the figure?",3π + 20,3π + 22,6π + 14,6π + 28,9π + 48
Apr.2015.49,Perimeter-Area-Volume,April.2015,49,"49. What is the area, in square inches, of the parallelogram shown below?",42,50,55,60,75
Apr.2015.52,Perimeter-Area-Volume,April.2015,52,"52. A can of soda pop has the shape of a right circular cylinder with an inside height of 6 inches and an inside diameter of 2 inches. When you pour the soda pop from the full can into a cylindrical glass with an inside diameter of 3 inches, about how many inches high is the soda pop in the glass? (Note: The volume of a right circular cylinder is πr2rh.)",2 ⅔,4,5,6 ⅔ ,8
Apr.2015.55,Perimeter-Area-Volume,April.2015,55,"55. A storage facility is currently offering a special rate to customers who sign contracts for 6 months or more. According to this special rate, the first month’s rent is $1, and for each month after the first month, customer pay the regular monthly rental rate. The table below shows the storage unit sizes available, the floor dimensions, and the regular monthly rental rate. All the units have the same height. Size 5 units can be subdivided to form other sizes of units. What is the greatest number of Size 1 units that can be formed from a single Size 5 unit?",A. 2,B. 4,C. 8,D. 10,E. 16
Jun.2015.17,Perimeter-Area-Volume,June.2015,17,"17. A company ships notepads in rectangular boxes that each have inside dimensions measuring 9 inches long, 9 inches wide, and 12 inches tall. Each notepad is in the shape of a cube with an edge length of 3 inches. What is the maximum number of notepads that will fit in 1 closed box?",A. 10,B. 11,C. 12,D. 22,E. 36
Jun.2015.20,Perimeter-Area-Volume,June.2015,20,"20. The floor plan of Helena’s kitchen is shown in the figure below; the given dimensions are in feet. Helena will install baseboard along the bottom of each wall (shown by solid lines in the floor plan). According to the floor plan, which of the following distances is closest to the perimeter, in feet, of Helena’s kitchen?",40,50,60,100,120
Jun.2015.21,Perimeter-Area-Volume,June.2015,21,"21. A 5-inch-by-7-inch photograph was cut to fit exactly into a 4-inch-by-6-inch-frame. What is the area, in square inches, of the part of the photograph that was cut off?",2,10,11,12,24
Jun.2015.32,Perimeter-Area-Volume,June.2015,32,"32. For (triangle)ABC shown below, base (line)AC has a length of 16 inches and altitude (line)BD has a length of 8 inches. The area of a certain square is equal to the area of (triangle)ABC. What is the length, in inches, of a side of the square?",6,8,12,16,32
Jun.2015.40,Perimeter-Area-Volume,June.2015,40,40. A sphere with radius x inches has a volume of 12 cubic inches. What is the value of x? (Note: The volume of a sphere with radius r is (4/3)πr3.),1/π,3/π,cuberoot(9/π),cuberoot(16/π),cuberoot(9π)
Dec.2015.12,Perimeter-Area-Volume,December.2015,12,"12. In the Coaltown High School cafeteria, the student council is laying a triangular carpet in a corner that is designated to be a lounge. The carpet is a right triangle with the 2 shorter sides having lengths of 12 feet and 8 feet, as shown in the figure below. What is the area, in square feet, of the carpet?",10,20,40,48,96
Dec.2015.16,Perimeter-Area-Volume,December.2015,16,"16. The perimeter of a parallelogram is 80 inches, and the length of 1 side is 16 inches. If it can be determined, what are the lengths, in inches, of the other 3 sides?","16, 16, 16","16, 16, 32","16, 24, 24","16, 32, 32",Cannot be determined from the given information
Dec.2015.23,Perimeter-Area-Volume,December.2015,23,"23) The length of a rectangle is 12 feet longer than the rectangle’s width. The area of the rectangle is 140 square feet. The width of the rectangle, w feet, is the positive solution to which of the following equations?",w2= 140,w(w + 12) = 140,w(w - 12) = 140,2w + 2(w + 12) = 140,2w + 2(w- 12) = 140
Dec.2015.30,Perimeter-Area-Volume,December.2015,30,30. Javier will have a pool installed in his backyard. The interior of the pool is a right circular cylinder with a uniform depth of 5 feet and a radius of 8 feet. The maximum volume of water that can be in the pool is 75% of the volume of the pool. Which of the following values is closest to the maximum number of cubic feet of water that can be in the pool?,0.75π(82)(5),0.75π(52)(8),0.75[5(8)]2,(82)(5)π-75,(52)(8)π-75
Dec.2015.45,Perimeter-Area-Volume,December.2015,45,"45. A cube has a total surface area of 216 square centimeters. Which of the following expressions gives the area, in square centimeters, of a single face of the cube?",Rad216,Cuberoot216,(216/6) * (216/6),216/6,216/4
Dec.2015.49,Perimeter-Area-Volume,December.2015,49,"49. In trapezoid ABCD illustrated below, (line)AB is 8 units long, (line)CD is 12 units long, and (line)EF is 6 units long. Also, (angle)AEF and (angle)DFE are right angles. What is the area of ABCD, in square units?",60,72,84,120,288
Dec.2015.54,Perimeter-Area-Volume,December.2015,54,"54. The dimensions shown below are in feet. What is the area, in square feet, of the shaded rectangle?",2x2,2x2-48x+216,2x2-42x+216,216 - 2x2,216 - 3x
